wdzjPlatId,platName,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,netInflowOfThirty,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
4535,中平金融,0,260,6.5,43.33,40,6,0.58,4.22,0,6.97,4.4,5754.69,32.2,17.9,6
4535,中平金融,0,2740.95,11.1,60.91,247,45,0.78,72.62,58.22,7.27,7.5,7806.52,28.63,13.19,46
4535,中平金融,0,3737.8,13.84,83.06,270,45,1.08,519.57,0,6.92,3.86,10837.61,27.76,9.5,45
4535,中平金融,0,3683.81,12.4,54.98,297,67,1.25,206.27,52.04,6.88,3.65,12486.18,26.09,8.25,70
4539,橙天金融,0,860,8.27,86,104,10,1.96,372.45,0,10.51,5.23,9798.9,21.6,10.2,10
4539,橙天金融,0,853,5.47,65.62,156,13,1.97,227.04,88,10.19,5.59,9836.9,21.32,10.17,13
4539,橙天金融,0,2594,7.84,86.47,331,30,1.81,362.58,-94.16,10.86,5.93,9044.32,20.05,11.06,30
4539,橙天金融,0,3147.6,13.17,87.43,239,36,1.68,103.17,250.6,10.82,6.22,8386.58,20.72,14.3,36
4539,橙天金融,0,2038.4,8.6,78.4,237,26,1.79,63,0,10.74,6.15,8959.03,20.91,11.16,27
4539,橙天金融,0,831.6,10.8,92.4,77,9,1.81,29.3,0,8.83,5.16,9046.57,20.71,12.16,9
4539,橙天金融,0,1482,6.96,82.33,213,18,2,112,71.45,9.51,16.67,9981.71,20.79,11.45,18
4539,橙天金融,0,388,13.86,64.67,28,6,1.92,67.8,191.67,9.49,16.15,9594.06,21.17,10.42,6
4539,橙天金融,0,2502,9.66,92.67,259,27,1.92,94.2,-137.82,9.1,8.73,9595.26,21.44,10.42,28
4539,橙天金融,0,2928.7,11.49,86.14,255,34,1.98,133.3,221.83,8.95,6.28,9920.09,21.71,12,35
4539,橙天金融,0,440,11,88,40,5,1.87,481.2,-21.23,9.36,16.45,9350.94,23.25,10.7,5
4548,钱来也,0,121.9,1.69,20.32,72,6,0.06,11,0,10.83,1.04,645.7,59.48,83.63,14
4548,钱来也,0,720.9,6.01,40.05,120,18,0.11,246.43,60,12.8,2.76,1080.9,55.75,74.48,23
4548,钱来也,0,690.7,4.57,38.37,151,18,0.15,1390.88,135,12.1,2.17,1463.5,50.48,61.5,20
4548,钱来也,0,456.8,4.57,41.53,100,11,0.15,1498.76,0,12.88,2.85,1529.4,51.28,55.25,12
4548,钱来也,0,527,4.58,37.64,115,14,0.12,1092.3,8,13.25,3.28,1239,37.8,65.62,15
4548,钱来也,0,507.3,5.18,36.24,98,14,0.14,2136.1,-10,12.44,2.41,1394.3,44.19,59.08,15
4548,钱来也,0,327.2,4.36,46.74,75,7,0.13,2708.4,9,10.79,2.99,1305.1,43.35,64.98,7
4548,钱来也,0,648.1,6.29,36.01,103,18,0.14,1805.3,8,11.76,4.61,1445.3,46.18,57.98,19
4548,钱来也,0,493.9,5.74,44.9,86,11,0.14,3489.1,0,11.5,4.17,1439,48.5,60.53,11
4548,钱来也,0,275.9,4.12,34.49,67,8,0.15,2220.6,11,10.6,2.67,1470.9,47.19,61.93,8
4548,钱来也,0,249.2,3.56,27.69,70,9,0.13,3928.6,15,10.91,3.19,1320.6,46.64,62.93,9
4566,蓝鲸金融,0,1657.65,2.7,75.35,615,22,0,3420.2,20,7.89,3.14,6544.7,15.23,16.11,31
4566,蓝鲸金融,0,1565.03,2.66,71.14,588,22,2.25,2864.7,-54.2,8,3.55,6748.99,14.36,14.82,33
4566,蓝鲸金融,0,1870.84,2.78,62.36,672,30,2.33,2580.3,-43.41,8.19,4.22,6982.55,14.58,14.32,41
4566,蓝鲸金融,0,2446.14,3.37,69.89,725,35,2.41,2417.3,203.41,8.18,4.03,7243.28,14.18,14.5,55
4566,蓝鲸金融,0,1683.24,2.74,62.34,614,27,2.46,1881.9,1.28,8.44,4.77,7378.87,14.12,14.62,34
4577,脐橙金融,0,3327.7,4,36.17,831,92,1.97,624.18,-34.08,11.06,3.62,9849.49,8.17,68.48,236
4577,脐橙金融,0,3597.34,4.22,59.96,852,60,2,642.62,21.77,10.11,3.25,9992.13,7.35,58.48,265
4577,脐橙金融,0,4060.6,4.34,92.29,936,44,2.08,723.43,13.15,10.53,4.28,10384.51,7.11,57.71,327
4577,脐橙金融,0,2927.3,3.27,36.14,896,81,2.16,722.78,34.81,10.99,5.09,10790.48,7.09,52.7,230
4577,脐橙金融,0,1984.49,2.88,26.11,688,76,1.32,867.25,21.3,11.24,5.99,6606.53,8.7,43.35,141
4577,脐橙金融,0,2329.55,3.72,25.32,626,92,1.41,423.64,126.48,11.4,6.36,7028.41,11.71,26.49,147
4577,脐橙金融,0,2313.8,3.18,13.77,727,168,1.41,232.68,34.6,10.92,5.43,7039.29,12.81,16.87,206
4577,脐橙金融,0,2772.33,3.71,12.72,748,218,1.71,512.7,64.85,10.98,5.62,8529.69,14.51,13.17,246
4577,脐橙金融,0,2523.47,2.93,11.74,860,215,1.99,483.52,80,10.84,5.33,9949.65,15.98,11.29,282
4577,脐橙金融,0,2180.86,3.04,12.9,718,169,2.06,533.47,-0.4,10.4,5.47,10284.18,16.22,10.73,238
4577,脐橙金融,0,1260.93,2.54,10.6,496,119,1.84,845.69,14.2,10.18,5.47,9214.67,15.5,11.34,162
4577,脐橙金融,0,1124.26,3.02,13.71,372,82,1.7,953.3,-34.2,10.48,6.39,8486.09,16.59,12.59,131
4577,脐橙金融,0,960.4,2.47,19.21,389,50,1.58,1294.5,25.7,10.26,5.57,7888,18.12,13.54,104
4577,脐橙金融,0,1113.7,2.83,9.77,394,114,1.57,809,61.1,9.93,4.76,7833.48,17.83,13.63,148
4577,脐橙金融,0,1012.64,2.41,8.23,420,123,1.55,955.3,-2.7,9.99,5,7726.95,18.08,13.82,147
4577,脐橙金融,0,1282.2,2.8,10.69,458,120,1.55,798.9,15,10.44,5.45,7768.38,18.67,13.49,169
4577,脐橙金融,0,1254.2,3.14,10.28,399,122,1.52,878.7,-34.2,10.3,6.02,7581.5,19.81,13.39,167
4577,脐橙金融,0,1465.2,3.28,10.18,447,144,1.56,552,82.16,10.84,7.04,7810.57,19.77,12.8,204
4580,海贷金服,0,2571.95,39.57,35.23,65,73,0.55,4.86,7.53,13.2,1.32,2742.14,80.72,53.77,223
4580,海贷金服,0,1706.4,27.09,24.03,63,71,0.7,0.07,111.93,13.25,1.15,3491.59,82.61,52.34,196
4580,海贷金服,0,2345.6,36.65,29.69,64,79,0.57,1.05,8.52,13.82,1.38,2863.47,81.07,49.8,260
4580,海贷金服,0,2028.85,33.26,26.01,61,78,0.54,0.05,-35,13.8,1.09,2689.75,86.37,48.39,222
4580,海贷金服,0,1960.9,31.63,24.21,62,81,0.54,0.06,10,13.8,1.26,2679.69,87.1,47.68,216
4582,爱理财,0,5538,7.21,90.79,768,61,1.97,1221.91,-78.04,8.3,3.12,15769.78,14.76,29.82,118
4582,爱理财,0,5350.6,7.56,70.4,708,76,1.79,557.78,13.52,8.26,2.84,14358.25,15.49,24.29,237
4582,爱理财,0,5903,8.14,89.44,725,66,1.85,385.59,61.09,8.36,2.72,14800.4,14.18,27.4,312
4582,爱理财,0,4533.5,7.05,67.66,643,67,1.68,405.46,-120.74,8.09,1.97,13444.16,14.73,27.49,240
4582,爱理财,0,4897,8.05,58.3,608,84,1.56,451.08,-10,8.25,2.26,12445.08,14.29,28.65,247
4582,爱理财,0,2982,9.2,48.1,324,62,1.26,75.87,140,7.95,3.86,10048.59,17.63,29.07,98
4582,爱理财,0,2700,9.09,56.25,297,48,1.23,21.9,25,7.87,3.42,9825.63,19.78,26.05,58
4582,爱理财,0,3420,7.26,48.17,471,71,1.32,686.14,-80,7.99,2.85,10569.99,17.89,19.54,122
4582,爱理财,0,3814,7.91,33.17,482,115,1.62,484.71,-75,8.44,2.78,12974.06,17.58,18.81,194
4621,太空马,0,209.3,0.89,69.77,234,3,0.85,689.91,0,8.68,2.37,8482.81,81.52,44.19,15
4621,太空马,0,232.9,1.23,46.58,189,5,0.72,1023.21,0,7.76,2.7,7236.83,79.03,51.46,16
4631,银承派,0,2940.18,1.56,26.97,1889,109,1.45,2666.78,-10.86,9.46,2.86,7639.36,15.75,13.59,109
4631,银承派,0,3808.9,2.01,38.87,1899,98,1.71,2056.55,363.82,9.64,3.37,9024.37,13.07,11.66,98
4631,银承派,0,4043.47,2.26,33.7,1789,120,2.01,1497.19,164.34,9.47,3.48,10596.21,12.92,9.96,120
4631,银承派,0,3267.5,2.02,33.01,1614,99,2.23,1140.26,0,9.32,3.49,11750.48,11.72,8.51,99
4631,银承派,0,1699.83,2.25,39.53,755,43,2.2,1518.1,-3.57,8.86,3.42,11581.23,12.05,8.64,43
4631,银承派,0,2523,3.77,70.08,670,36,2.09,2634.44,-211.41,9.62,3.89,11018.27,11.93,9.08,36
4631,银承派,0,3371.01,4.73,37.04,712,91,1.91,570.55,150.01,10.06,5.97,10067.81,13.08,9.93,91
4631,银承派,0,2192.52,3.31,64.49,662,34,1.93,3061.63,100,9.05,4.6,10158.82,13.34,9.84,34
4631,银承派,0,2511.38,3.69,17.32,680,145,1.93,861.39,-17.1,9.15,5.48,10180.2,12.69,9.82,145
4631,银承派,0,2469.87,4.82,2.49,512,991,1.88,73.03,-350,9.78,3.59,9916.67,13.68,10.65,1506
4631,银承派,0,950.67,3.61,1.69,263,561,1.64,508.09,82.93,10.39,6.67,8634.06,16.5,12.09,566
4631,银承派,0,977.78,5.26,1.61,186,608,1.41,254.3,-22.85,11.13,6.85,7437.95,18.7,14.47,608
4631,银承派,0,1568.38,6.17,1.57,254,996,1.22,83.9,64.74,11.53,4.69,6419.63,23.99,16.85,2356
4631,银承派,0,1376.32,4.68,1.38,294,997,1.21,78.8,-110.87,10.2,3.4,6360.12,28.4,16.86,3312
4631,银承派,0,6160,13.39,6.16,460,1000,2.18,14.5,378.82,9.82,1.71,11455.27,42.13,9.81,19867
4631,银承派,0,10499.53,17.27,10.5,608,1000,2.82,11.8,-374.75,10.37,1.96,14846.84,50.87,7.53,36394
4631,银承派,0,4712.32,8.69,4.71,542,1000,2.49,3.1,71.26,10.3,2.41,13124.54,52.23,8.31,30165
4631,银承派,0,4672.02,6.64,4.67,704,1000,2.94,0.8,115.96,9.85,2.18,15473.56,55.75,6.81,30720
4650,花生米富,0,19582,14.02,0.21,1397,92549,37.77,0,282.57,11.5,1.9,37767.09,15.9,0.05,133390
4650,花生米富,0,21071.3,9.25,0.22,2277,97890,39.03,0,32.89,11.5,1.86,39031.51,16.18,0.06,142132
4651,智佳金服,1,2826.5,0.73,13.65,3883,207,2.98,912.31,-44.82,11.79,5.07,14885.36,11.34,6.84,217
4651,智佳金服,1,2434.1,0.67,11.17,3641,218,2.93,830.67,-1.33,11.63,4.8,14627.93,10.93,6.88,218
4651,智佳金服,1,3885.9,0.62,14.66,6307,265,3.06,550.05,-134.4,11.45,4.61,15286.45,8.57,6.22,290
4651,智佳金服,1,4132.6,0.58,15.14,7187,273,3.22,465.07,44.86,11.42,4.45,16092.45,8.33,6.75,306
4651,智佳金服,1,3975.4,0.7,13.66,5668,291,3.19,554.04,23.54,11.71,5,15935.23,7.86,5.98,299
4662,现代众车在线,1,3855.18,4.22,9.4,913,410,2.79,583.07,-23.56,11.59,6.77,13953.96,9.58,1.59,419
4662,现代众车在线,1,3279.5,4.24,10.79,773,304,2.72,640.87,31.08,11.53,6.41,13582.11,10.6,3.7,338
4683,赢盈在线,0,2182.33,10.54,36.99,207,59,0.86,125.95,0,9.37,1.78,2593.07,40.76,57.49,79
4683,赢盈在线,0,393.01,5.38,18.71,73,21,0.45,0,40,9.28,1.61,1343.02,50.96,64.93,23
4683,赢盈在线,0,353,9.29,18.58,38,19,0.44,0,0,9.28,0.9,1310,68.48,70,19
4821,憨豆金服,1,1168.32,12.56,106.21,93,11,1.75,647.38,3.17,9.61,1.45,1747.01,46.54,87.07,91
4821,憨豆金服,1,840.97,11.07,76.45,76,11,2.9,161.72,1.67,9.6,1.42,2903.2,47.25,87.81,57
4821,憨豆金服,1,1091.45,15.16,64.2,72,17,1.89,215.01,0,9.98,4.45,1886.44,48.25,60.33,41
4821,憨豆金服,1,327,6.41,27.25,51,12,1.9,797.94,0,9.78,3.92,1900.49,39.68,56.61,15
4821,憨豆金服,1,236,5.02,33.71,47,7,1.77,1888.55,0,9.84,4.22,1766.49,38.86,59.77,10
4843,便民投,0,1264.41,6.65,114.95,190,11,0.52,905.5,123.55,9.32,1.95,1566.72,31.52,85.44,49
4843,便民投,0,824.74,6.49,137.46,127,6,0.61,138.27,24.4,8.91,1.72,1815.77,31.46,91.07,30
4843,便民投,0,744.42,4.54,148.88,164,5,0.65,733.66,18.19,9.08,1.76,1951.71,30,95.25,27
4843,便民投,0,1119.32,5.71,69.96,196,16,0.57,432.86,0,10.26,3.51,1708.92,36.68,82.85,33
4843,便民投,0,798.04,6.38,49.88,125,16,0.67,284.01,0,10.2,4.08,2023.77,35.76,57.32,20
4843,便民投,0,270.35,6.93,19.31,39,14,0.74,8.53,0,7.44,1.3,2224.77,36.82,49.71,14
4843,便民投,0,547,5.95,22.79,92,24,0.67,40.3,0,7.91,1.89,1996.77,31.94,47.67,24
4843,便民投,0,515,6.28,51.5,82,10,0.5,165.3,0,10.27,3.62,1508.96,34.38,59.18,10
4843,便民投,0,430,4.39,53.75,98,8,0.5,1655.47,50,10.22,3.58,1486.94,34.05,65.97,12
4982,米庄理财,0,67759.5,5.36,0.31,12644,219805,268.67,5791.06,660.38,8.9,3.64,268665.22,2.81,0.18,714
4982,米庄理财,0,65701.1,3.76,0.27,17491,239579,272.18,2969.25,-2083.7,8.74,3.56,272183.82,2.57,0.16,704
4982,米庄理财,0,80860.32,5.83,0.13,13881,635139,278.84,27851.35,-396.57,9.07,4.24,278835.39,2.43,0.19,608
4982,米庄理财,0,51317.78,4.47,0.15,11472,351191,261.99,30784.68,313.11,9.13,4.63,261986.74,2.45,0.21,440
4982,米庄理财,0,44558.15,4.94,0.27,9017,162394,220.82,1842.18,-5562.23,9.22,4.57,220824.38,2.59,0.1,855
4982,米庄理财,0,60686,4.94,0.26,12284,231351,44.57,202.73,-2311.65,9.16,4.1,222859.51,2.89,0.04,1016
4982,米庄理财,0,54008.11,4.87,0.34,11089,160283,45.52,225.28,138.53,9.14,5.18,227604.13,3,0.02,758
4982,米庄理财,0,69161.13,3.63,0.69,19048,99728,49.01,630.54,233.42,9.32,4.46,245058.99,3.47,0.01,432
4982,米庄理财,0,64762.58,4.99,0.36,12978,180343,48.79,812.51,-1537.31,9.19,3.97,243965.29,3.2,0.07,339
4982,米庄理财,0,35731.47,4.55,0.14,7852,258127,33.54,459.5,342.16,9.33,5.29,167709.75,3.03,0.1,389
4982,米庄理财,0,36908.9,5.28,0.2,6990,184645,33.03,1,-703.43,9.13,6.12,165150.77,2.82,0.1,237203
4982,米庄理财,0,40043.54,4.88,0.27,8213,150164,35.51,0.5,-16.54,9.32,6,177558.92,2.82,0.1,268056
5070,千林贷,0,6752,9.54,844,708,8,2.28,233.83,-56.01,9.58,3.23,22815.61,12.66,99.4,268
5070,千林贷,0,3963.3,7.62,792.66,520,5,2.12,672.55,-101,9.72,3.9,21235.39,13.49,99.72,173
5070,千林贷,0,4752.7,9.05,365.59,525,13,2,502.47,-118.01,9.67,4.18,19957.66,13.16,99.21,243
5070,千林贷,0,5644.9,11.05,705.61,511,8,1.93,556.15,-124.61,10.44,5.1,19341.66,14.9,99.3,272
5070,千林贷,0,5205.5,8.91,65.07,584,80,1.96,514.02,15,11.94,4.98,19637.91,13.08,78.68,231
5070,千林贷,0,4490.3,8.77,41.97,512,107,1.98,406.07,72.52,12.11,5.01,19821.2,12.49,59.5,201
5070,千林贷,0,9809.3,12.94,60.93,758,161,1.79,172.18,-180,13.19,7.22,17914.9,11.29,8.63,333
5070,千林贷,0,2874.1,6.13,29.33,469,98,1.8,325.22,-66.93,11.4,6.52,17996.76,11.7,6.22,152
5070,千林贷,0,2996.1,6.49,25.83,462,116,1.81,165.65,27,11.96,6.18,18064.92,13.29,5.91,172
5070,千林贷,0,2705.6,6.94,20.19,390,134,1.72,249.1,-55.54,11.59,5.24,17223.11,15.29,5.81,157
5070,千林贷,0,2334.15,5.75,17.16,406,136,1.69,434.6,-191,11.72,5.3,16885.86,15.98,5.92,157
5070,千林贷,0,1907.2,5.3,22.98,360,83,1.65,614.1,14,10.21,4.36,16469.28,15.93,6.07,111
5070,千林贷,0,2008,5.59,26.77,359,75,1.53,427.8,-18.56,9.31,4.16,15325.05,15.93,6.53,110
5070,千林贷,0,1195.7,4.08,18.4,293,65,1.48,14.1,-17,9.35,4.24,14779.78,15.95,6.77,75
5070,千林贷,0,884.1,3.07,15.51,288,57,1.41,55.2,-50.58,9.49,4.3,14086.82,16.17,7.1,57
5070,千林贷,0,973.2,5.53,19.08,176,51,1.35,302.3,10,10.01,5.8,13508.05,16.4,7.4,51
5070,千林贷,0,1481.6,7.06,21.79,210,68,1.3,333.9,3.01,9.99,5.92,13021.19,16.86,7.68,68
5070,千林贷,0,1546.8,5.93,26.22,261,59,1.28,370.1,-22.7,9.84,5.15,12820.86,16.43,7.8,63
5086,58红利,0,2697.5,3.38,38.54,797,70,18.88,31635.82,29.73,8.71,8.32,18880.14,9.27,22.11,84
5086,58红利,0,3392,3.58,40.87,948,83,19.67,40425.76,21.72,8.91,8.87,19673.97,8.85,20.65,95
5086,58红利,0,3791,3.73,48.6,1016,78,20.78,35169.72,-113.82,9.03,9.24,20783.9,8.05,18.47,92
5086,58红利,0,2404.5,3.16,51.16,760,47,18.89,30956.89,-120,8.69,8.27,18890.81,8.24,17.2,61
5086,58红利,0,1251.6,2.43,31.29,515,40,18.49,29160.05,151,8.99,9.12,18490.36,7.6,17.63,42
5086,58红利,0,2080.7,3.74,41.61,557,50,19.25,6837.26,501.01,9.03,9.25,19248.81,6.69,16.47,55
5086,58红利,0,3100,3.51,47.69,882,65,20.06,44482.69,57,9.06,9.25,20055.06,6.14,14.88,69
5086,58红利,0,1406.06,3.28,48.48,429,29,20.28,805.08,-8,8.37,7.39,20281.85,6.01,14.5,40
5086,58红利,0,1098.01,3.4,54.9,323,20,19.08,1293.42,-50,8.71,8.4,19084.31,5.96,12.84,30
5086,58红利,0,1193,4.57,62.79,261,19,18.64,584.35,-88,8.73,8.33,18639.01,6.06,10.73,20
5086,58红利,0,1435,3.54,49.48,405,29,18.6,606.94,50,8.82,8.65,18596.72,5.68,10.3,30
5086,58红利,0,872.1,3.11,67.08,280,13,17.6,1932.33,-82.01,7.64,8.39,17604.47,5.54,9.74,15
5086,58红利,0,1159.5,3.69,34.1,314,34,16.29,2184.35,-50,7.75,10.23,16288.63,5.79,9.76,34
5086,58红利,0,370.2,2.89,46.28,128,8,13.89,2191.71,-63,7.53,8.37,13893.48,6.4,9.65,8
5086,58红利,0,960.01,3.38,64,284,15,12.35,987.22,-20,8.24,10.29,12350.62,7.02,9.31,16
5086,58红利,0,803,4.49,73,179,11,11.84,771.76,100,8.57,10.76,11837.26,7.43,8.45,11
5086,58红利,0,486,2.93,60.75,166,8,11.48,1516.57,90.99,8.37,10.26,11483.53,8.01,8.71,8
5086,58红利,0,158,3.95,52.67,40,3,10.09,454.53,-492.02,7.73,8.52,10086.98,8.68,9.91,3
5164,财小主,0,3549.22,10.03,88.73,354,40,1.74,368.06,74.5,10.78,4.87,8724.03,25.3,38.59,310
5216,E都市钱包,0,22201.77,3.22,0.13,6888,165507,3.56,914.27,355.72,9.42,1.97,35633.14,6.07,0.05,444
5216,E都市钱包,0,23113.77,3.2,0.16,7227,141805,4.12,948.01,1229.59,9.35,2.3,41220.8,5.57,0.05,497
5216,E都市钱包,0,31024.02,2.7,0.18,11497,170340,5.28,596.76,1108.01,8.8,2.14,52848.94,5.02,0.05,792
5216,E都市钱包,0,19701.52,1.53,0.14,12919,144732,4.36,724.95,337.29,9.29,3.24,43602.61,4.46,0.05,716
5216,E都市钱包,0,33629.86,3.68,0.3,9139,113460,5.15,17.81,708.32,8.61,1.92,51505.58,4.16,0.05,51806
5216,E都市钱包,0,48739.38,6.22,0.53,7830,92381,5.12,2602.16,1968.76,7.82,1.56,51239.44,5.66,0.08,124551
5216,E都市钱包,0,68977.4,5,0.44,13803,156212,5.28,1216.73,1400.68,7.83,1.95,52792.36,4.69,0.1,212273
5216,E都市钱包,0,41648.61,2.64,0.37,15762,111287,5.52,1.08,1354.19,7.21,0.92,55209.98,4.34,0.09,148503
5216,E都市钱包,0,43505.02,2.68,0.42,16225,103914,5.13,10.31,1052.48,7.44,0.75,51270.56,4.41,0.08,154905
5216,E都市钱包,0,44174.82,2.74,0.42,16112,105298,4.96,1.68,1126.01,8.39,0.92,49640.38,4.68,0.07,156235
5216,E都市钱包,0,38546.36,2.92,0.42,13202,92675,3.66,126.57,495.33,8.39,0.68,36627.72,5.75,0.09,137069
5216,E都市钱包,0,25803.14,3.11,0.42,8301,62078,2.71,1.9,52.51,8.37,0.61,27142.2,7.63,0.09,88031
5258,金元宝理财,0,2947.29,1.64,9.18,1792,321,10.8,12.77,48.28,11.94,9.97,56841.63,5.76,48.65,321
5258,金元宝理财,0,2838.77,1.67,15.95,1704,178,10.33,4.37,-604.8,11.78,10.31,54362.96,5.95,48.94,178
5258,金元宝理财,0,6093.85,2.49,20.31,2451,300,10.16,10.4,-99.2,11.7,9.67,53451.38,5.84,45.4,300
5258,金元宝理财,0,4238.8,2.24,13.29,1892,319,9.75,14.15,47.03,11.52,8.87,51336.05,5.75,41.45,319
5258,金元宝理财,0,4618.68,2.08,14.57,2221,317,8.98,9.73,-216.67,11.4,9.83,47251.82,5.4,37.69,317
5258,金元宝理财,0,4916.03,2.45,20.92,2008,235,8.81,25.97,49.91,11.72,9.8,46385.26,5.14,34.16,235
5258,金元宝理财,0,6072.11,2.24,19.65,2711,309,9.25,47.92,599.65,11.67,9.94,48678.18,5.08,32.55,309
5258,金元宝理财,0,10077.34,3.7,19.76,2727,510,10.22,141.02,99.97,12.03,10.83,53789.67,5.5,23.89,510
5258,金元宝理财,0,9662.63,3.27,21.86,2956,442,10.14,60.11,80.41,11.73,10.41,53392.68,5.22,10.99,442
5258,金元宝理财,0,5975.04,2.03,9.22,2939,648,9.51,221.96,-48.99,11.3,9.23,50064.69,4.9,3.98,648
5258,金元宝理财,0,5257.65,1.82,8.99,2889,585,9.63,1241.22,-100.24,11.62,8.27,50707.11,4.81,3.12,585
5258,金元宝理财,0,4548.68,1.85,11.2,2458,406,9.67,446.52,-314.23,11.15,7.46,50883.85,5.05,2.58,406
5258,金元宝理财,0,3991.28,1.88,10.5,2126,380,9.61,355.2,-29.37,8.3,6.16,50556.72,5.11,2.17,380
5258,金元宝理财,0,3612.78,1.59,10.15,2266,356,9.43,259.91,-519.96,11.67,8.15,49636.11,5.3,2.01,356
5258,金元宝理财,0,8265.7,3.02,18.62,2741,444,10.01,148,58.2,11.66,9.34,52706.08,5.41,1.9,444
5258,金元宝理财,0,5233.42,2.2,7.88,2381,664,10.09,73.4,7.79,11.68,9.19,53089.68,5.39,1.88,664
5258,金元宝理财,0,9719.8,3.36,18.69,2895,520,9.98,104.6,-4.69,11.75,10.09,52508.94,5.83,1.94,520
5258,金元宝理财,0,2813.77,1.87,15.55,1501,181,10.07,12.8,-781.05,11.38,10.55,52988.83,5.71,1.89,181
5310,花虾金融,0,25842.44,2.73,4.18,9476,6177,13.3,0,-47.39,10.2,31.53,66515.58,6.84,0.72,107258
5310,花虾金融,0,35579.06,3.25,4.47,10933,7964,15.05,0,704.07,10.2,30.56,75248.1,6.28,0.62,156350
5310,花虾金融,0,38015.59,3.41,4.16,11138,9140,16.36,0,-53.94,10.2,30.36,81807.38,6.02,0.55,214091
5310,花虾金融,0,35860.46,3.25,3.69,11022,9712,16.87,0,-66.43,10.2,29.53,84356.99,5.77,0.51,248877
5310,花虾金融,0,30920.55,3.23,3.03,9575,10194,15.52,0,-115.6,10.2,29.15,77589.35,5.44,0.48,208499
5310,花虾金融,0,23429.75,3.35,2.29,6992,10228,15.47,0,-77.23,10.2,28.38,77361.98,5.3,0.46,175515
5310,花虾金融,0,30372.82,1.73,2.75,17535,11060,16.64,0,461.06,10.19,28.5,83186.67,4.83,0.41,197836
5310,花虾金融,0,35108.83,3.5,3.05,10038,11514,17.06,0,-59.61,10.2,27.39,85292.93,4.74,0.39,259659
5310,花虾金融,0,42936.76,3.39,3.45,12669,12431,18.83,0,225.92,10.2,27.53,94137.01,4.42,0.33,267195
5310,花虾金融,0,36646.86,3.61,2.97,10165,12323,18.94,0,-69.9,10.2,26.71,94693.84,4.27,0.32,265605
5310,花虾金融,0,32269.26,1.46,2.68,22171,12043,18.2,0,-81,10.2,25.08,90975.23,4.25,0.31,322928
5310,花虾金融,0,29495.33,1.03,2.46,28658,11977,140.62,0,-6.11,10.19,24.36,703112.09,3.5,0.05,360163
5310,花虾金融,0,23115.55,1.02,1.93,22649,11961,138.02,0,-379.07,10.2,23.64,690115.39,3.46,0.05,277855
5310,花虾金融,0,17820.88,1.38,1.54,12900,11542,134.98,0,1475.95,10.2,22.7,674913.25,3.39,0.05,192285
5310,花虾金融,0,21489.42,1.62,1.78,13257,12101,134.26,0,95.54,10.19,22.58,671280.76,3.31,0.05,254316
5310,花虾金融,0,24422.86,1.67,1.99,14654,12294,134.02,0,677.9,10.18,22.43,670077.99,3.24,0.04,311855
5310,花虾金融,0,20316.7,1.14,1.67,17792,12158,133.64,0,561.05,10.19,22.3,668200.17,3.23,0.04,290306
5310,花虾金融,0,73972.38,2.12,1.3,34841,56980,130.23,0.2,99.69,7.6,30.94,651126.57,3.18,0.04,455010
5355,米族金融,0,36415.16,3.04,2.61,11997,13975,12.02,5.98,261.08,14.02,11.61,60120.61,11.7,0.25,66345
5355,米族金融,0,30696.09,2.39,3.2,12860,9597,12.54,6.2,237.46,14.03,10.69,62720.74,11.15,0.22,79736
5355,米族金融,0,11496.8,1.45,2.29,7942,5025,11.46,13.99,-54.49,14.05,9.89,57304.03,11.71,0.22,43550
5355,米族金融,0,3661.87,4.77,2.24,768,1633,10.28,70.7,-34.4,13.92,8.89,51391.97,11.75,0.23,21749
5355,米族金融,0,7106.79,11.12,5.16,639,1378,9.11,96.1,-153.66,13.94,7.96,45563.19,11.88,0.25,19803
5355,米族金融,0,3650.18,8.15,2.72,448,1343,7.93,138.6,-46.03,13.81,6.7,39632.71,12.15,0.27,10098
5355,米族金融,0,3520.66,4.17,0.2,844,17224,6.93,31.5,31.85,9.13,1.1,34672.52,12.18,0.3,30928
5355,米族金融,0,5588.86,5.99,0.27,933,20487,5.71,25.4,102.86,9.16,0.84,28550.43,12.7,0.35,46108
5355,米族金融,0,5018.58,5.06,0.35,991,14398,4.46,24.1,8.66,9.09,0.72,22288.7,13.56,0.43,44618
5355,米族金融,0,2444.69,3.72,0.24,657,10214,3.3,21.7,-111.52,8.61,0.34,16489.08,14.87,0.56,23204
5392,城铁在融,0,14554,12.42,346.52,1172,42,3.02,95.43,-388.4,13.89,1.29,19962.2,21.89,54.96,350
5392,城铁在融,0,14036,11.76,286.45,1194,49,2.94,17.6,202.33,13.98,1.22,19421.48,16.16,54.99,313
5392,城铁在融,0,20564.5,14.07,373.9,1462,55,3.67,34.08,-168.31,13.51,1.08,24247.35,14.25,49.69,460
5392,城铁在融,0,25760.3,14.86,373.34,1734,69,4.14,54.19,101.17,13.5,1.13,27401.56,13.97,53.05,552
5392,城铁在融,0,22904,12.29,409,1863,56,4.28,328.16,459.98,13.95,1.36,28297.44,12.34,60.14,621
